Date,Type,Ticker,ISIN,Name,Asset Type,Shares,Price,Total,Fees,Currency,Source
2025-11-03 00:00:00,Buy,GOOGL,,Alphabet 'A',Stock,0.101832,245.5,-25.0,0.0,EUR,Unknown
2025-11-03 00:00:00,Buy,NOW,,ServiceNow,Stock,0.16102,155.26,-25.0,0.0,EUR,Unknown
2025-11-03 00:00:00,Buy,XYL,,XYLEM,Stock,0.076923,130.0,-10.0,0.0,EUR,Unknown
2025-11-03 00:00:00,Buy,CRWD,,Crowdstrike A,Stock,0.052465,476.51,-25.0,0.0,EUR,Unknown
2025-11-03 00:00:00,Buy,SBGSF,,Schneider Electric SE,Stock,0.203665,245.5,-50.0,0.0,EUR,Unknown
2025-11-03 00:00:00,Buy,BRK/B,,Berkshire Hathaway ‘B’,Stock,0.060371,414.11,-25.0,0.0,EUR,Unknown
2025-11-03 00:00:00,Buy,PROSF,,Prosus,Stock,0.415696,60.14,-25.0,0.0,EUR,Unknown
2025-11-03 00:00:00,Buy,RTPPF,,Rio Tinto,Stock,0.40512,61.71,-25.0,0.0,EUR,Unknown
2025-11-03 00:00:00,Buy,TSM,,TSMC (ADR),Stock,0.093808,266.5,-25.0,0.0,EUR,Unknown
2025-11-03 00:00:00,Buy,IE0003XJA0J9,,Amundi Prime All Country World UCITS ETF - USD ACC,Stock,115.125752,11.29,-1300.0,0.0,EUR,Unknown
2025-11-03 00:00:00,Buy,IE0003XJA0J9,,Amundi Prime All Country World UCITS ETF - USD ACC,Stock,0.60928,11.29,-6.88,0.0,EUR,Unknown
2025-11-03 00:00:00,Dividend,PROSF,,Prosus,Stock,2.968327,0.2,0.59,0.0,EUR,Unknown
2025-11-03 00:00:00,TransferOut,,,,Unknown,444.66,1.0,444.66,0.0,EUR,Unknown
2025-11-03 00:00:00,TransferOut,,,,Unknown,96.0,1.0,96.0,0.0,EUR,Unknown
2025-11-04 00:00:00,TransferOut,,,,Unknown,56.0,1.0,56.0,0.0,EUR,Unknown
2025-11-04 00:00:00,Buy,LU3176111881,,EQT Nexus Fund,Stock,10.0,100.0,-1000.0,0.0,EUR,Unknown
2025-11-04 00:00:00,Buy,LU3176111881,,EQT Nexus Fund,Stock,0.1,100.0,-10.0,0.0,EUR,Unknown
2025-11-04 00:00:00,TransferOut,,,,Unknown,5.63,1.0,5.63,0.0,EUR,Unknown
2025-11-04 00:00:00,Buy,CNI,,Canadian National Railway Company,Stock,5.0,82.98,-414.9,0.0,EUR,Unknown
2025-11-06 00:00:00,Dividend,ASML.AS,,ASML Holding,Stock,0.081645,1.59,0.13,0.0,EUR,Unknown
2025-11-06 00:00:00,Dividend,ASML.AS,,ASML Holding,Stock,4.0,1.6,6.4,0.0,EUR,Unknown
2025-11-07 00:00:00,Sell,LVMHF,,LVMH - Louis Vuitton Moët Hennessy,Stock,0.527646,603.49,318.43,0.0,EUR,Unknown
2025-11-07 00:00:00,Sell,LVMHF,,LVMH - Louis Vuitton Moët Hennessy,Stock,2.0,603.5,1207.0,1.0,EUR,Unknown
2025-11-07 00:00:00,Buy,INPOF,,InPost,Stock,142.0,9.85,-1397.99,1.0,EUR,Unknown
2025-11-07 00:00:00,Buy,INPOF,,InPost,Stock,0.204164,9.85,-2.01,0.0,EUR,Unknown
2025-11-09 00:00:00,TransferIn,,,,Unknown,140.1,1.0,140.1,0.0,EUR,Unknown
2025-11-10 00:00:00,Sell,EUXTF,,Euronext,Stock,0.377088,127.11,47.93,1.0,EUR,Unknown
2025-11-10 00:00:00,Sell,WPLCF,,Wise,Stock,7.0,10.53,73.71,1.0,EUR,Unknown
2025-11-10 00:00:00,Sell,WPLCF,,Wise,Stock,0.820862,10.53,8.64,0.0,EUR,Unknown
2025-11-10 00:00:00,Sell,ANPDF,,Anta Sports Products,Stock,0.943218,9.19,8.67,1.0,EUR,Unknown
2025-11-10 00:00:00,TransferOut,,,,Unknown,18.99,1.0,18.99,0.0,EUR,Unknown
2025-11-10 00:00:00,Cost,,,,Unknown,0.0,1.0,0.0,0.0,EUR,Unknown
2025-11-15 00:00:00,TransferOut,,,,Unknown,10.0,1.0,10.0,0.0,EUR,Unknown
2025-11-17 00:00:00,TransferOut,,,,Unknown,5.77,1.0,5.77,0.0,EUR,Unknown
2025-11-19 00:00:00,TransferOut,,,,Unknown,96.0,1.0,96.0,0.0,EUR,Unknown
2025-11-19 00:00:00,TransferOut,,,,Unknown,8.64,1.0,8.64,0.0,EUR,Unknown
2025-11-20 00:00:00,TransferOut,,,,Unknown,21.99,1.0,21.99,0.0,EUR,Unknown
2025-11-21 00:00:00,TransferOut,,,,Unknown,17.4,1.0,17.4,0.0,EUR,Unknown
2025-11-21 00:00:00,TransferOut,,,,Unknown,226.73,1.0,226.73,0.0,EUR,Unknown
2025-11-23 00:00:00,TransferOut,,,,Unknown,80.99,1.0,80.99,0.0,EUR,Unknown
2025-11-25 00:00:00,Dividend,KYCCF,,Keyence,Stock,1.052055,1.52,1.59,0.0,EUR,Unknown
2025-11-27 00:00:00,TransferIn,,,,Unknown,871.58,1.0,871.58,0.0,EUR,Unknown
2025-11-27 00:00:00,TransferOut,,,,Unknown,8.75,1.0,8.75,0.0,EUR,Unknown
2025-11-27 00:00:00,Sell,SE,,Sea (ADR),Stock,0.559214,116.5,65.15,1.0,EUR,Unknown
2025-11-27 00:00:00,TransferIn,,,,Unknown,4800.0,1.0,4800.0,0.0,EUR,Unknown
2025-11-27 00:00:00,Cost,,,,Unknown,0.0,1.0,0.0,0.0,EUR,Unknown
2025-11-28 00:00:00,TransferOut,,,,Unknown,38.24,1.0,38.24,0.0,EUR,Unknown
2025-11-28 00:00:00,Dividend,MSCI,,MSCI,Stock,2.576483,1.55,4.0,0.0,EUR,Unknown
2025-11-28 00:00:00,TransferOut,,,,Unknown,95.91,1.0,95.91,0.0,EUR,Unknown
2025-11-28 00:00:00,TransferOut,,,,Unknown,319.0,1.0,319.0,0.0,EUR,Unknown
2025-11-29 00:00:00,Cost,,,,Unknown,0.0,1.0,0.0,4.99,EUR,Unknown
2025-11-29 00:00:00,TransferOut,,,,Unknown,2930.0,1.0,2930.0,0.0,EUR,Unknown
2025-11-30 00:00:00,TransferIn,,,,Unknown,2300.0,1.0,2300.0,0.0,EUR,Unknown
2025-11-30 00:00:00,TransferIn,,,,Unknown,630.0,1.0,630.0,0.0,EUR,Unknown
2025-12-01 00:00:00,Dividend,V,,Visa,Stock,0.335232,0.57,0.19,0.0,EUR,Unknown
2025-12-01 00:00:00,Interest,,,,Unknown,1.67,1.0,1.67,0.0,EUR,Unknown
2025-12-01 00:00:00,TransferOut,,,,Unknown,450.0,1.0,450.0,0.0,EUR,Unknown
2025-12-01 00:00:00,TransferOut,,,,Unknown,4.0,1.0,4.0,0.0,EUR,Unknown
2025-12-01 00:00:00,TransferOut,,,,Unknown,6.06,1.0,6.06,0.0,EUR,Unknown
2025-12-02 00:00:00,TransferIn,,,,Unknown,5.81,1.0,5.81,0.0,EUR,Unknown
2025-12-02 00:00:00,Buy,ZTS,,Zoetis,Stock,0.943752,105.96,-100.0,0.0,EUR,Unknown
2025-12-02 00:00:00,Buy,SPGI,,S&P Global,Stock,0.117178,426.7,-50.0,0.0,EUR,Unknown
2025-12-02 00:00:00,Buy,XYL,,XYLEM,Stock,0.083263,120.1,-10.0,0.0,EUR,Unknown
2025-12-02 00:00:00,Buy,NOW,,ServiceNow,Stock,0.174845,142.984,-25.0,0.0,EUR,Unknown
2025-12-02 00:00:00,Buy,MELI,,Mercado Libre,Stock,0.027388,1825.62,-50.0,0.0,EUR,Unknown
2025-12-02 00:00:00,Buy,IE0003XJA0J9,,Amundi Prime All Country World UCITS ETF - USD ACC,Stock,0.521918,11.13,-5.81,0.0,EUR,Unknown
2025-12-02 00:00:00,Buy,TSM,,TSMC (ADR),Stock,0.099206,252.0,-25.0,0.0,EUR,Unknown
2025-12-02 00:00:00,Buy,AMZN,,Amazon,Stock,0.123365,202.65,-25.0,0.0,EUR,Unknown
2025-12-02 00:00:00,Buy,KYCCF,,Keyence,Stock,0.343642,291.0,-100.0,0.0,EUR,Unknown
2025-12-02 00:00:00,Buy,PROSF,,Prosus,Stock,0.468779,53.33,-25.0,0.0,EUR,Unknown
2025-12-02 00:00:00,Buy,NOVO-B.CO,,Novo Nordisk 'B',Stock,1.208167,41.39,-50.0,0.0,EUR,Unknown
2025-12-02 00:00:00,Buy,DKILF,,Daikin Industries,Stock,0.227479,109.9,-25.0,0.0,EUR,Unknown
2025-12-02 00:00:00,Buy,EADSF,,Airbus,Stock,0.130032,192.26,-25.0,0.0,EUR,Unknown
2025-12-02 00:00:00,Buy,BRK/B,,Berkshire Hathaway ‘B’,Stock,0.057385,435.65,-25.0,0.0,EUR,Unknown
2025-12-02 00:00:00,Buy,RTPPF,,Rio Tinto,Stock,0.40167,62.24,-25.0,0.0,EUR,Unknown
2025-12-02 00:00:00,Buy,RNMBF,,Rheinmetall,Stock,0.034281,1458.53,-50.0,0.0,EUR,Unknown
2025-12-02 00:00:00,Buy,LIN,,Linde,Stock,0.142369,351.2,-50.0,0.0,EUR,Unknown
2025-12-02 00:00:00,Buy,CRWD,,Crowdstrike A,Stock,0.056766,440.4,-25.0,0.0,EUR,Unknown
2025-12-02 00:00:00,Buy,MSCI,,MSCI,Stock,0.104231,479.7,-50.0,0.0,EUR,Unknown
2025-12-02 00:00:00,Dividend,AWK,,American Water Works,Stock,8.414937,0.71,5.98,0.0,EUR,Unknown
2025-12-02 00:00:00,Buy,ISRG,,Intuitive Surgical,Stock,0.051156,488.7,-25.0,0.0,EUR,Unknown
2025-12-02 00:00:00,Buy,KNSL,,Kinsale Capital,Stock,0.123342,324.3,-40.0,0.0,EUR,Unknown
2025-12-02 00:00:00,Buy,BN,,Brookfield Corporation,Stock,1.25,40.0,-50.0,0.0,EUR,Unknown
2025-12-02 00:00:00,Buy,GOOGL,,Alphabet 'A',Stock,0.091575,273.0,-25.0,0.0,EUR,Unknown
2025-12-02 00:00:00,Buy,SBGSF,,Schneider Electric SE,Stock,0.214362,233.25,-50.0,0.0,EUR,Unknown
2025-12-02 00:00:00,Buy,IE0003XJA0J9,,Amundi Prime All Country World UCITS ETF - USD ACC,Stock,116.780452,11.13,-1300.0,0.0,EUR,Unknown
2025-12-02 00:00:00,Dividend,DKILF,,Daikin Industries,Stock,2.745859,0.91,2.5,0.0,EUR,Unknown
2025-12-02 00:00:00,Dividend,ZTS,,Zoetis,Stock,11.452553,0.43,4.92,0.0,EUR,Unknown
2025-12-02 00:00:00,TransferOut,,,,Unknown,4.73,1.0,4.73,0.0,EUR,Unknown
2025-12-02 00:00:00,Buy,CNI,,Canadian National Railway Company,Stock,4.0,82.28,-329.12,0.0,EUR,Unknown
2025-12-02 00:00:00,Buy,NATKY,,NAC Kazatomprom GDR,Stock,6.0,49.0,-294.0,0.0,EUR,Unknown
2025-12-02 00:00:00,Buy,HIMS,,Hims & Hers Health,Stock,9.0,32.41,-291.69,0.0,EUR,Unknown
2025-12-02 00:00:00,Buy,KSPI,,Kaspi.kz,Stock,5.0,67.8,-339.0,0.0,EUR,Unknown
2025-12-02 00:00:00,Buy,AMZN,,Amazon,Stock,3.0,203.1,-609.3,0.0,EUR,Unknown
2025-12-02 00:00:00,Buy,EUXTF,,Euronext,Stock,3.0,130.4,-391.2,0.0,EUR,Unknown
2025-12-03 00:00:00,TransferOut,,,,Unknown,56.0,1.0,56.0,0.0,EUR,Unknown
2025-12-03 00:00:00,TransferOut,,,,Unknown,40.0,1.0,40.0,0.0,EUR,Unknown
2025-12-04 00:00:00,Dividend,AER,,AerCap,Stock,12.0,0.23,2.77,0.0,EUR,Unknown
2025-12-05 00:00:00,Interest,,,,Unknown,0.08,1.0,0.08,0.0,EUR,Unknown
2025-12-06 00:00:00,TransferOut,,,,Unknown,71.76,1.0,71.76,0.0,EUR,Unknown
2025-12-08 00:00:00,Sell,INPOF,,InPost,Stock,185.0,9.71,1796.35,0.0,EUR,Unknown
2025-12-08 00:00:00,Sell,1211.HK,,BYD,Stock,171.0,10.83,1851.07,0.0,EUR,Unknown
2025-12-08 00:00:00,Sell,WPLCF,,Wise,Stock,85.0,9.86,838.1,0.0,EUR,Unknown
2025-12-08 00:00:00,Sell,EVGGF,,Evolution Gaming,Stock,14.0,56.54,791.56,0.0,EUR,Unknown
2025-12-08 00:00:00,Buy,XIACF,,Xiaomi,Stock,350.0,4.71,-1648.15,0.0,EUR,Unknown
2025-12-08 00:00:00,Buy,SE,,Sea (ADR),Stock,3.0,115.5,-346.5,0.0,EUR,Unknown
2025-12-08 00:00:00,Sell,DSKYF,,Daiichi Sankyo,Stock,80.0,18.91,1512.8,1.0,EUR,Unknown
2025-12-08 00:00:00,Sell,NOVO-B.CO,,Novo Nordisk 'B',Stock,64.242736,40.66,2611.79,1.0,EUR,Unknown
2025-12-08 00:00:00,Sell,INPOF,,InPost,Stock,192.0,9.72,1865.28,1.0,EUR,Unknown
2025-12-08 00:00:00,Sell,AMZN,,Amazon,Stock,7.478829,197.66,1478.27,1.0,EUR,Unknown
2025-12-08 00:00:00,Sell,SBS,,Sabesp ADR,Stock,80.0,21.8,1744.0,1.0,EUR,Unknown
2025-12-08 00:00:00,Sell,INPOF,,InPost,Stock,0.204164,9.7,1.98,0.0,EUR,Unknown
2025-12-08 00:00:00,Sell,ZTS,,Zoetis,Stock,13.203668,101.9,1345.45,1.0,EUR,Unknown
2025-12-08 00:00:00,Sell,BN,,Brookfield Corporation,Stock,26.0,39.9,1037.4,1.0,EUR,Unknown
2025-12-08 00:00:00,Sell,GOOGL,,Alphabet 'A',Stock,5.08347,275.25,1399.23,1.0,EUR,Unknown
2025-12-08 00:00:00,Sell,BN,,Brookfield Corporation,Stock,0.598555,39.9,23.88,0.0,EUR,Unknown
2025-12-08 00:00:00,Sell,NU,,Nubank,Stock,0.791182,14.5,11.47,0.0,EUR,Unknown
2025-12-08 00:00:00,Sell,MELI,,Mercado Libre,Stock,0.524132,1793.4,939.98,1.0,EUR,Unknown
2025-12-08 00:00:00,Sell,NU,,Nubank,Stock,47.0,14.5,681.59,1.0,EUR,Unknown
2025-12-08 00:00:00,Sell,AWK,,American Water Works,Stock,8.414937,110.65,931.11,1.0,EUR,Unknown
2025-12-08 00:00:00,Sell,MSCI,,MSCI,Stock,2.680714,462.4,1239.56,1.0,EUR,Unknown
2025-12-08 00:00:00,Sell,CADLF,,Cadeler,Stock,200.0,3.99,797.6,1.0,EUR,Unknown
2025-12-08 00:00:00,Sell,DKILF,,Daikin Industries,Stock,0.470677,108.55,51.09,0.0,EUR,Unknown
2025-12-08 00:00:00,Sell,KYCCF,,Keyence,Stock,0.010773,299.82,3.23,0.0,EUR,Unknown
2025-12-08 00:00:00,Sell,ISRG,,Intuitive Surgical,Stock,1.303676,494.35,644.47,1.0,EUR,Unknown
2025-12-08 00:00:00,Sell,KNSL,,Kinsale Capital,Stock,1.0,303.7,303.7,1.0,EUR,Unknown
2025-12-08 00:00:00,Sell,CAMRF,,CAMURUS AB Aktie,Stock,10.0,54.55,545.5,1.0,EUR,Unknown
2025-12-08 00:00:00,Sell,TSM,,TSMC (ADR),Stock,1.667171,257.5,429.3,1.0,EUR,Unknown
2025-12-08 00:00:00,Sell,DKILF,,Daikin Industries,Stock,3.0,108.55,325.65,1.0,EUR,Unknown
2025-12-08 00:00:00,Sell,KYCCF,,Keyence,Stock,2.0,299.4,598.8,1.0,EUR,Unknown
2025-12-08 00:00:00,Sell,KNSL,,Kinsale Capital,Stock,0.314545,303.71,95.53,0.0,EUR,Unknown
2025-12-08 00:00:00,Sell,SPGI,,S&P Global,Stock,0.800117,425.7,340.61,1.0,EUR,Unknown
2025-12-08 00:00:00,Sell,LIN,,Linde,Stock,1.025972,343.0,351.91,1.0,EUR,Unknown
2025-12-08 00:00:00,Sell,MSTR,,Strategy,Stock,0.014029,156.11,2.19,1.0,EUR,Unknown
2025-12-08 00:00:00,Sell,BRK/B,,Berkshire Hathaway ‘B’,Stock,0.78517,430.1,337.7,1.0,EUR,Unknown
2025-12-08 00:00:00,Sell,CRWD,,Crowdstrike A,Stock,0.688631,440.5,303.34,1.0,EUR,Unknown
2025-12-08 00:00:00,Sell,EADSF,,Airbus,Stock,0.355763,197.86,70.39,1.0,EUR,Unknown
2025-12-08 00:00:00,Sell,PROSF,,Prosus,Stock,0.852802,51.92,44.28,0.0,EUR,Unknown
2025-12-08 00:00:00,Sell,NOW,,ServiceNow,Stock,1.55447,147.022,228.54,1.0,EUR,Unknown
2025-12-08 00:00:00,Sell,SBGSF,,Schneider Electric SE,Stock,0.178729,237.12,42.38,0.0,EUR,Unknown
2025-12-08 00:00:00,Sell,RTPPF,,Rio Tinto,Stock,4.796473,62.99,302.13,1.0,EUR,Unknown
2025-12-08 00:00:00,Sell,PROSF,,Prosus,Stock,3.0,51.92,155.76,1.0,EUR,Unknown
2025-12-08 00:00:00,Sell,SBGSF,,Schneider Electric SE,Stock,1.0,237.1,237.1,1.0,EUR,Unknown
2025-12-08 00:00:00,Sell,V,,Visa,Stock,0.335232,285.86,95.83,1.0,EUR,Unknown
2025-12-08 00:00:00,Sell,RNMBF,,Rheinmetall,Stock,0.078251,1569.05,122.78,1.0,EUR,Unknown
2025-12-08 00:00:00,Sell,XYL,,XYLEM,Stock,1.476988,119.25,176.13,1.0,EUR,Unknown
2025-12-08 00:00:00,Sell,RKLB,,Rocket Lab 'A',Stock,1.0,42.8,42.8,1.0,EUR,Unknown
2025-12-08 00:00:00,Sell,STMZF,,Scottish Mort Inv Tst,Stock,0.223684,12.52,2.8,0.0,EUR,Unknown
2025-12-08 00:00:00,Sell,RKLB,,Rocket Lab 'A',Stock,0.273629,42.8,11.71,0.0,EUR,Unknown
2025-12-08 00:00:00,Sell,STMZF,,Scottish Mort Inv Tst,Stock,8.0,12.53,100.24,1.0,EUR,Unknown
2025-12-08 00:00:00,Sell,DDOG,,Datadog A,Stock,0.31104,130.43,40.57,1.0,EUR,Unknown
2025-12-08 00:00:00,Sell,TGTX,,TG Therapeutics,Stock,0.97688,26.1,25.5,1.0,EUR,Unknown
2025-12-08 00:00:00,Sell,FTNT,,Fortinet,Stock,0.848896,74.57,63.3,1.0,EUR,Unknown
2025-12-08 00:00:00,Sell,HUBS,,HubSpot,Stock,0.008369,328.59,2.75,1.0,EUR,Unknown
2025-12-08 00:00:00,Sell,RYDAF,,Shell,Stock,1.715354,31.53,54.08,1.0,EUR,Unknown
2025-12-08 00:00:00,Sell,GMAB.CO,,Genmab,Stock,0.112612,274.84,30.95,1.0,EUR,Unknown
2025-12-08 00:00:00,Sell,PLTR,,Palantir Technologies,Stock,0.043081,155.99,6.72,1.0,EUR,Unknown
2025-12-08 00:00:00,Sell,GRAB,,Grab Holdings Limited,Stock,0.878528,4.45,3.91,0.0,EUR,Unknown
2025-12-08 00:00:00,Sell,ADYYF,,Adyen,Stock,0.006025,1361.0,8.2,1.0,EUR,Unknown
2025-12-08 00:00:00,Sell,GRAB,,Grab Holdings Limited,Stock,11.0,4.46,49.02,1.0,EUR,Unknown
2025-12-08 00:00:00,Sell,CPNG,,Coupang,Stock,0.202306,23.03,4.66,1.0,EUR,Unknown
2025-12-08 00:00:00,Sell,SPOT,,Spotify Technology,Stock,0.00868,485.02,4.21,1.0,EUR,Unknown
2025-12-08 00:00:00,Sell,BLK,,BlackRock,Stock,0.005652,920.03,5.2,1.0,EUR,Unknown
2025-12-08 00:00:00,Sell,NET,,Cloudflare,Stock,0.035816,174.22,6.24,1.0,EUR,Unknown
2025-12-08 00:00:00,Sell,CNSWF,,Constellation Software,Stock,0.001531,2077.07,3.18,1.0,EUR,Unknown
2025-12-08 00:00:00,Buy,IE0003XJA0J9,,Amundi Prime All Country World UCITS ETF - USD ACC,Stock,1000.0,11.2,-11198.0,1.0,EUR,Unknown
2025-12-08 00:00:00,Sell,KSPI,,Kaspi.kz,Stock,56.899742,64.66,3678.92,0.0,EUR,Unknown
2025-12-08 00:00:00,Sell,KSPI,,Kaspi.kz,Stock,14.959859,64.2,960.42,1.0,EUR,Unknown
2025-12-08 00:00:00,TransferOut,,,,Unknown,31.0,1.0,31.0,0.0,EUR,Unknown
2025-12-08 00:00:00,Cost,,,,Unknown,0.0,1.0,0.0,0.0,EUR,Unknown
2025-12-09 00:00:00,TransferOut,,,,Unknown,4716.14,1.0,4716.14,0.0,EUR,Unknown
2025-12-09 00:00:00,Buy,AMZN,US0231351067,AMAZON.COM INC,Stock,5.0,227.69,-1138.79475725,0.34475725,USD,Unknown
2025-12-09 00:00:00,Buy,AWK,US0304201033,AMERICAN WATER WORKS CO INC,Stock,2.0,129.21,-258.77665725,0.35665725,USD,Unknown
2025-12-09 00:00:00,Buy,AWK,US0304201033,AMERICAN WATER WORKS CO INC,Stock,8.0,129.22,-1033.7856,0.0256,USD,Unknown
2025-12-09 00:00:00,Buy,CELH,US15118V2079,CELSIUS HOLDINGS INC,Stock,30.0,43.69,-1311.05625725,0.35625725,USD,Unknown
2025-12-09 00:00:00,Buy,KSPI,US48581R2058,JSC KASPI.KZ ADR,Stock,70.0,74.0,-5180.27325725,0.27325725,USD,Unknown
2025-12-09 00:00:00,Buy,LIN,IE000S9YS762,LINDE PLC,Stock,5.0,394.5,-1972.84475725,0.34475725,USD,Unknown
2025-12-09 00:00:00,Buy,MELI,US58733R1023,MERCADOLIBRE INC,Stock,1.0,2057.695,-2058.04545725,0.35045725,USD,Unknown
2025-12-09 00:00:00,Buy,MSCI,US55354G1004,MSCI INC,Stock,2.0,540.035,-1080.42065725,0.35065725,USD,Unknown
2025-12-09 00:00:00,Buy,NFLX,US64110L1061,NETFLIX INC,Stock,25.0,96.428,-2411.05525725,0.35525725,USD,Unknown
2025-12-09 00:00:00,Buy,NU,KYG6683N1034,NU HOLDINGS LTD/CAYMAN ISL-A,Stock,50.0,16.6475,-832.73525725,0.36025725,USD,Unknown
2025-12-09 00:00:00,Buy,NU,KYG6683N1034,NU HOLDINGS LTD/CAYMAN ISL-A,Stock,50.0,16.648,-832.41,0.01,USD,Unknown
2025-12-09 00:00:00,Buy,XYL,US98419M1009,XYLEM INC,Stock,15.0,138.57,-2078.90325725,0.35325725,USD,Unknown
2025-12-09 00:00:00,Buy,ZTS,US98978V1035,ZOETIS INC,Stock,3.0,116.2,-348.94125725,0.34125725,USD,Unknown
2025-12-09 00:00:00,Buy,ZTS,US98978V1035,ZOETIS INC,Stock,12.0,116.2,-1394.436,0.036,USD,Unknown
2025-12-09 00:00:00,Sell,EUR.USD,,EUR.USD,Stock,16000.0,1.16385,18619.8814,1.7186,USD,Unknown
2025-12-09 00:00:00,Sell,EUR.USD,,EUR.USD,Stock,4452.46,1.16328,5179.4576688,0.0,USD,Unknown
2025-12-09 00:00:00,Sell,EUR.USD,,EUR.USD,Stock,0.24,1.16322,0.2791728,0.0,USD,Unknown
2025-12-09 00:00:00,Sell,EUR.USD,,EUR.USD,Stock,0.46,1.16328,0.5351088,0.0,USD,Unknown
2025-12-09 00:00:00,Sell,EUR.USD,,EUR.USD,Stock,0.3,1.16112,0.348336,0.0,USD,Unknown
2025-12-09 00:00:00,Sell,EUR.USD,,EUR.USD,Stock,600.31,1.16118,697.0679658,0.0,USD,Unknown
2025-12-09 00:00:00,Sell,EUR.USD,,EUR.USD,Stock,0.13,1.16113,0.1509469,0.0,USD,Unknown
2025-12-09 00:00:00,Buy,EUR.USD,,EUR.USD,Stock,1171.86,1.1621,-1361.818506,0.0,USD,Unknown
2025-12-09 00:00:00,Sell,EUR.USD,,EUR.USD,Stock,1171.69,1.16113,1360.4844097,0.0,USD,Unknown
2025-12-09 00:00:00,Sell,EUR.USD,,EUR.USD,Stock,0.03,1.16277,0.0348831,0.0,USD,Unknown
2025-12-09 00:00:00,Sell,EUR.USD,,EUR.USD,Stock,0.26,1.16277,0.3023202,0.0,USD,Unknown
2025-12-09 00:00:00,Sell,EUR.USD,,EUR.USD,Stock,978.89,1.16278,1138.2337142,0.0,USD,Unknown
2025-12-09 00:00:00,Buy,EUR.USD,,EUR.USD,Stock,979.35,1.1638,-1139.76753,0.0,USD,Unknown
2025-12-09 00:00:00,Sell,EUR.USD,,EUR.USD,Stock,0.19,1.16288,0.2209472,0.0,USD,Unknown
2025-12-09 00:00:00,Sell,EUR.USD,,EUR.USD,Stock,0.01,1.16267,0.0116267,0.0,USD,Unknown
2025-12-09 00:00:00,Sell,EUR.USD,,EUR.USD,Stock,0.3,1.16267,0.348801,0.0,USD,Unknown
2025-12-09 00:00:00,Sell,EUR.USD,,EUR.USD,Stock,928.78,1.16253,1079.7346134,0.0,USD,Unknown
2025-12-09 00:00:00,Buy,EUR.USD,,EUR.USD,Stock,929.38,1.1634,-1081.240692,0.0,USD,Unknown
2025-12-09 00:00:00,Sell,EUR.USD,,EUR.USD,Stock,0.29,1.16248,0.3371192,0.0,USD,Unknown
2025-12-09 00:00:00,Sell,EUR.USD,,EUR.USD,Stock,0.01,1.16207,0.0116207,0.0,USD,Unknown
2025-12-09 00:00:00,Sell,EUR.USD,,EUR.USD,Stock,0.29,1.16207,0.3370003,0.0,USD,Unknown
2025-12-09 00:00:00,Sell,EUR.USD,,EUR.USD,Stock,1697.08,1.16203,1972.0578724,0.0,USD,Unknown
2025-12-09 00:00:00,Buy,EUR.USD,,EUR.USD,Stock,1697.77,1.163,-1974.50651,0.0,USD,Unknown
2025-12-09 00:00:00,Sell,EUR.USD,,EUR.USD,Stock,0.37,1.16208,0.4299696,0.0,USD,Unknown
2025-12-09 00:00:00,Sell,EUR.USD,,EUR.USD,Stock,0.03,1.16317,0.0348951,0.0,USD,Unknown
2025-12-09 00:00:00,Sell,EUR.USD,,EUR.USD,Stock,0.27,1.16327,0.3140829,0.0,USD,Unknown
2025-12-09 00:00:00,Sell,EUR.USD,,EUR.USD,Stock,1126.52,1.16333,1310.5145116,0.0,USD,Unknown
2025-12-09 00:00:00,Sell,EUR.USD,,EUR.USD,Stock,0.31,1.16327,0.3606137,0.0,USD,Unknown
2025-12-09 00:00:00,Sell,EUR.USD,,EUR.USD,Stock,2072.09,1.16333,2410.5244597,0.0,USD,Unknown
2025-12-09 00:00:00,Buy,EUR.USD,,EUR.USD,Stock,3199.56,1.16425,-3725.08773,0.0,USD,Unknown
2025-12-09 00:00:00,Sell,EUR.USD,,EUR.USD,Stock,0.06,1.16337,0.0698022,0.0,USD,Unknown
2025-12-09 00:00:00,Sell,EUR.USD,,EUR.USD,Stock,0.24,1.16327,0.2791848,0.0,USD,Unknown
2025-12-09 00:00:00,Sell,EUR.USD,,EUR.USD,Stock,1786.47,1.16333,2078.2541451,0.0,USD,Unknown
2025-12-09 00:00:00,Sell,EUR.USD,,EUR.USD,Stock,0.25,1.16323,0.2908075,0.0,USD,Unknown
2025-12-09 00:00:00,Buy,EUR.USD,,EUR.USD,Stock,1786.99,1.16415,-2080.3244085,0.0,USD,Unknown
2025-12-09 00:00:00,Sell,EUR.USD,,EUR.USD,Stock,0.03,1.16312,0.0348936,0.0,USD,Unknown
2025-12-09 00:00:00,Sell,EUR.USD,,EUR.USD,Stock,0.23,1.16257,0.2673911,0.0,USD,Unknown
2025-12-09 00:00:00,Sell,EUR.USD,,EUR.USD,Stock,1498.4,1.16308,1742.759072,0.0,USD,Unknown
2025-12-09 00:00:00,Buy,EUR.USD,,EUR.USD,Stock,1498.87,1.164,-1744.68468,0.0,USD,Unknown
2025-12-09 00:00:00,Sell,EUR.USD,,EUR.USD,Stock,0.22,1.16313,0.2558886,0.0,USD,Unknown
2025-12-09 00:00:00,Sell,EUR.USD,,EUR.USD,Stock,0.02,1.16297,0.0232594,0.0,USD,Unknown
